15021590	RU	26	m	1077	1232062934
46192709	BE	22	m	2822	1323200666
19988496		-1	n	23698	1247504961
10190104	SE	-1	m	37173	1208195756
49555071		-1	n	1589	1335875342
6205698	DE	23	m	53879	1176874904
2351222	UK	23	n	21400	1110718265
49726541	RU	18	m	1408	1336677522
42538467	RU	17	f	93	1316861414
23112101		-1	n	1408	1258510608
48939866		-1	n	403	1333299050
48533307		-1	n	661	1331567648
10413919	CZ	-1	f	51032	1209932165
39837021		16	f	954	1307214120
38649131	BR	17	m	67418	1302624695
6578559	IT	25	m	7142	1180117817
41899359		-1	n	439	1314567763
48145843		-1	n	1983	1329852864
4896660	CA	23	m	65705	1161544277
12401864	PL	22	m	45752	1221393230
31864658	US	29	m	118279	1281131372
48993201	US	44	f	198	1333524258
19192269	UK	20	m	53204	1244331044
9443718		-1	n	60531	1203130323
48302758		-1	n	593	1330558074
15970457	RU	22	m	10681	1234630330
6188098		-1	n	466	1176697603
45231339	IT	-1	m	4368	1319579422
22577345	DE	22	m	91800	1257750101
5260845	US	37	f	58763	1166664399
40023744		-1	n	378	1307926617
31490675	PL	20	f	32028	1280000046
49320150	NL	18	m	203	1334850390
6086515	SE	31	m	22019	1175684112
47189184		-1	n	328	1325898124
47382830		-1	m	1394	1326622839
5360035		-1	n	7491	1168013069
7668999	DE	21	m	181910	1189107067
27186283	UK	19	m	2457	1266615622
49706395		-1	n	751	1336582277
48404933	DE	19	f	7106	1331003558
48138139		-1	n	5102	1329819394
46432150		-1	n	80	1323512015
15269110		23	n	5495	1232747463
37888435	PL	17	m	6878	1299965646
13628289	SK	-1	m	25772	1226316061
41413229		-1	n	519	1312905533
37255934	US	23	f	22650	1297904634
13660415	DE	23	f	17175	1226440189
49062488		-1	n	1181	1333812997
11100192		-1	n	102620	1215303140
6467743	US	24	f	19912	1179204510
6409290	PL	21	f	76092	1178740659
34069305		-1	n	1587	1288302494
48978310		-1	n	614	1333463235
46492684	ES	-1	f	1625	1323606676
45710086	RU	18	m	5596	1321439961
13856705		-1	f	2032	1227369318
38407927		-1	n	6642	1301742679
14914213		-1	n	885	1231796182
34969498		-1	n	74	1290999419
21248492		-1	n	9726	1252625235
20265137	US	19	m	6344	1248570832
5809450	RU	21	m	13529	1172852874
9958812	RU	21	m	5981	1206508594
14106776	US	60	m	45874	1228464761
13628632	PL	28	m	67568	1226317829
32985298	DE	-1	m	39554	1284627859
42277753	US	16	m	815	1315883388
40323229	RU	-1	f	4880	1309023523
34286040	ID	28	m	452	1288937585
2322984	SE	33	m	52059	1109619816
11418386	IT	23	m	65429	1216933767
40173701		-1	n	794	1308460701
47758856		-1	n	1807	1328208776
25798960		-1	n	1310	1263077261
3792773	US	27	m	55752	1148235331
37820449		-1	n	1471	1299748090
23922670	IT	21	m	38719	1259151445
17783708		-1	n	545	1239544674
10106919	DE	25	f	1175	1207595436
33446197	UK	-1	n	59842	1286152163
48718348		-1	n	753	1332350506
2822074	RU	26	m	53922	1129322826
17270837	AU	35	m	19798	1237976982
36391380		-1	n	1242	1295162099
48280214		103	f	1123	1330459771
48382125	MX	21	f	1763	1330902297
49299176		-1	n	834	1334765557
6927089	BG	26	m	222972	1182872059
9406537	FR	-1	f	25861	1202908814
24603260	RU	20	m	76772	1260528026
38196595	PL	20	m	14981	1300977576
48274434		-1	n	1558	1330438932
50015579		-1	n	159	1338131655
47411171		-1	f	1181	1326727719
48385899		-1	n	1848	1330917540
38705170		-1	n	444	1302830873
15982478	US	31	f	6609	1234657861
42169790		-1	n	1867	1315515845
13816427	NL	57	m	7778	1227176595
31425175		-1	n	1784	1279792872
29219524		-1	n	5127	1272467438
27103804	RU	19	m	37765	1266397162
50045855		-1	n	169	1338281880
35814790		-1	n	2515	1293580871
9385639	NL	27	m	39365	1202772599
10038723	PL	21	m	70037	1207079799
27052130	NL	17	f	29403	1266262551
46781076	FI	30	m	11821	1324397646
38943847		-1	n	14605	1303683123
34791638		-1	n	260	1290477547
47760803		-1	n	1676	1328215200
26340386		-1	n	7862	1264434681
46020090	BR	18	m	551	1322580094
10679154	DE	20	m	69716	1211948683
40023428		-1	n	506	1307925554
38356652		-1	n	854	1301540516
48780310		-1	n	1366	1332615772
38930101	BY	-1	f	23177	1303640605
16762685	ZA	26	m	963	1236633410
49215084	BR	21	f	1708	1334425819
7872838	VE	25	f	61241	1190951714
49407598		-1	n	816	1335212073
49524234		-1	n	183	1335731492
34960140	BY	24	m	17128	1290976222
36898978		-1	n	4747	1296771719
45554114	DE	22	m	1216	1320866529
49825400		-1	n	823	1337159287
27507938	ID	21	f	21557	1267461315
41396713		-1	n	772	1312833378
39012208	US	18	f	10666	1303939895
6068360	US	24	m	4918	1175480182
16060451	CA	91	m	18667	1234887827
34947246	RU	20	m	28317	1290943826
4785900	PL	24	f	120000	1159884493
48927797		-1	n	749	1333247966
6655888	FI	-1	m	15364	1180651553
50900118	RU	19	m	96	1342887305
9143446	MX	32	m	539	1201354453
45577961		-1	n	572	1320960263
47681185		-1	n	1331	1327865350
49103069		-1	n	581	1333978410
47095965		-1	n	1104	1325524391
48726797		-1	n	1939	1332380707
4950635	UK	41	m	1403	1162395310
6237203		-1	n	3147	1177194331
37821033		-1	n	15871	1299751571
18387224		19	n	77954	1241453168
16355491	CR	24	m	60175	1235614047
7592162	RU	19	f	33022	1188419954
40156204	RU	21	m	28013	1308404086
42309197		-1	n	14500	1316013082
42804580		18	n	1827	1317865755
36681022		-1	n	22198	1296093081
9767465	BR	23	m	41303	1205234447
42977561		-1	n	712	1318537320
49403513		-1	n	1694	1335198314
49792713		-1	n	528	1337001372
5983319	FR	24	m	38803	1174589400
36534100	UK	-1	n	766	1295619984
32972836	IT	28	m	14851	1284580148
23007214		-1	n	442	1258496690
48985555		-1	n	1067	1333488743
37609939		-1	n	1231	1299026518
7156218	RU	23	n	277	1184957247
3348513	UK	26	m	36497	1140361743
19943731	US	23	m	17388	1247306485
38127332		-1	n	49408	1300726610
20501166		-1	f	940	1249547624
48063395	UA	-1	m	655	1329507284
5384046	FI	22	m	9706	1168279261
25569131	PL	16	f	60255	1262535133
11068917	UA	-1	m	30292	1215036620
39323906	RU	19	m	38614	1305142523
49446906		-1	n	50	1335387011
41019307	EE	36	m	5234	1311624418
28813634	PL	-1	m	26650	1271177799
38395587	HR	24	m	6115	1301694497
30917475	RU	20	m	14222	1278137941
35644103		-1	n	1425	1293177890
7268750	US	24	m	15105	1186021983
17657188		27	m	21263	1239129528
49128084		-1	n	310	1334075887
14335016		24	m	28132	1229534295
5050053	UK	27	m	103436	1163778716
3372160		28	f	118828	1140801870
5260276	US	25	m	43245	1166656288
49260890		-1	n	1051	1334606577
48812404	JP	21	m	1536	1332753242
49366488	DE	-1	n	4031	1335042730
25486943		18	m	1154	1262342753
47965078		-1	n	6760	1329074263
31238212	PL	20	m	27429	1279197662
32713131		-1	n	1228	1283728917
21343301	RS	28	m	6738	1253016442
27256397		-1	n	1112	1266785563
26267998		-1	n	462	1264249141
39160276	ID	23	m	11774	1304497743
48499581		-1	n	1345	1331427892
47819436		-1	n	1805	1328459097
40548377		17	f	14034	1309897389
49437532		-1	n	2336	1335349146
35411633	IT	17	f	3636	1292442021
20180412	US	22	m	1831	1248236501
47738283		-1	n	2376	1328118075
35158707	ES	-1	f	30992	1291579950
3917479	IR	22	f	9742	1149514308
39125860	HU	21	m	21268	1304362384
47778909	US	20	m	1202	1328297085
46803989	FI	-1	m	1283	1324478237
4774201	PL	22	m	214107	1159715784
3407280		-1	n	1328	1141562636
8053096	ES	27	m	541	1192649327
8362937	BR	28	m	36926	1195097671
48065355		-1	n	9782	1329514155
10307766		-1	n	1438	1209111054
48804840	US	16	f	955	1332715396
41475689		-1	n	894	1313139500
49534792	DE	-1	m	1306	1335781487
5314982	US	21	m	14806	1167443905
48714061		-1	n	1732	1332336221
9986504	PL	20	m	58309	1206714976
49608249	AU	16	m	1260	1336124781
4266282	PL	23	m	94071	1153218917
35479046	PL	-1	m	5291	1292674664
33901683	US	26	m	3856	1287729040
47162414		-1	n	610	1325791850
38774984	NL	20	m	5193	1303077884
8920280		-1	n	12493	1199993372
41729817	DE	-1	m	963	1314022469
42187070	DE	49	f	1314	1315584603
11790576	NO	25	m	6043	1218676899
48981870		-1	n	820	1333475065
48681458		-1	n	875	1332192551
48137825		-1	n	1799	1329817240
49697866		-1	n	2327	1336538874
48540822	ID	109	m	18107	1331593439
48739390		-1	n	1462	1332439445
10342478	UK	19	m	26100	1209389743
48080879		-1	n	101	1329583130
26084772	PL	25	m	21974	1263762305
39307146	US	-1	f	38349	1305070097
3113329	UK	-1	n	1438	1136311926
20393330		-1	n	1459	1249089339
47658647		-1	m	810	1327777236
20469517	RU	19	f	816	1249412537
20269605		-1	n	155	1248598215
24789150		-1	n	10154	1260890435
9482176	US	23	m	25650	1203355569
28237387		-1	n	1931	1269509911
41315175		-1	n	1624	1312552210
48453715	NL	-1	m	1182	1331237326
46860087		-1	n	376	1324676379
43051214		-1	n	1088	1318804940
48579764		-1	n	1020	1331758708
49082241	PL	16	m	1684	1333895935
6800645		-1	m	2420	1181753550
29703343	US	-1	m	1136	1274057758
7887085	LT	24	m	76628	1191092362
47504172	AR	19	m	79159	1327115319
4660110	UK	24	m	51199	1158205378
26172990		-1	n	4951	1263995362
27015167	RU	18	m	22170	1266169571
5367368	DE	30	m	164011	1168098653
14225794	CL	-1	m	607	1229009772
4067754		-1	f	1210	1151041147
36224672		-1	n	458	1294673890
49700704	DE	-1	m	5903	1336556364
31910765		-1	n	291	1281276733
4429928	JP	-1	m	79226	1155179978
47591112		-1	m	1144	1327486042
27453972	PL	21	m	31768	1267312551
19562301		-1	n	1184	1245744818
8224449	BR	22	f	16890	1194035948
45227499	US	20	f	274	1319567117
39902930	BR	20	f	4559	1307471680
20189071	DE	21	m	83922	1248274174
49706293		-1	n	993	1336581878
34903308		-1	n	4509	1290820145
8233695	UK	17	m	1240	1194114891
48778195		-1	f	8361	1332608876
18393248		-1	f	1319	1241466618
15833968	CZ	25	m	20168	1234231110
48001471		-1	n	1440	1329233964
33693584		-1	n	1212	1287006998
49647469		-1	n	1337	1336307462
28789471	UK	27	m	4593	1271100563
2625685	PL	25	m	87843	1123852225
11323863	PT	27	m	11621	1216574152
18130464	BR	19	m	168678	1240603705
33098420	PL	18	f	18730	1284998440
47360188		-1	n	1183	1326551951
5421909	DE	-1	m	6663	1168707765
48723694		-1	n	347	1332368793
38699088		-1	n	655	1302811571
49572702	DE	44	f	360	1335953911
29208516		-1	n	260	1272420925
9635762		-1	n	1773	1204365849
48910858	FI	20	m	1565	1333184170
12521563	TR	-1	m	187	1221904693
7834150		-1	n	2001	1190576974
41263020	BY	-1	f	8294	1312373143
39338312		-1	n	1425	1305207582
15983168	BO	22	f	33410	1234660588
17127758	RS	-1	f	43825	1237562763
3780142		-1	n	373	1148085487
23423304		18	m	26189	1258658761
5991117	PL	30	m	69577	1174668783
47084928		-1	n	1333	1325475110
49593828		-1	n	54	1336056194
26178423	RU	20	m	40690	1264008557
19550079	CA	22	m	25778	1245693598
30637523	UK	-1	n	3085	1277232334
13132238		-1	n	1804	1224449806
40793842	RU	17	f	1926	1310840359
49009862		-1	n	139	1333591919
45129773	US	31	f	2181	1319168729
29597027		-1	n	724	1273712651
49752830		-1	n	196	1336810024
10295641	BR	24	m	39672	1209004247
37990502		-1	n	599	1300257463
12542761	DE	20	m	45771	1221995827
49329358		-1	n	8382	1334885450
9981666	US	-1	f	27175	1206669538
27670202		-1	n	1997	1267904281
47513982		-1	n	750	1327162149
4813	US	43	m	640	1050364800
30115262	DE	-1	f	8706	1275468106
49668060		23	f	1711	1336401901
49876741		-1	n	266	1337420783
39866993	US	19	n	16846	1307323019
49122545		-1	n	938	1334055392
13429611		-1	n	45005	1225489417
32788331	DE	-1	m	6379	1283970709
49236195		-1	n	737	1334509902
47812304	US	17	f	4860	1328429914
10017406	UK	25	n	21922	1206922555
14366273		-1	n	11008	1229693828
45363604		30	m	421	1320115817
33546911		-1	n	33757	1286516335
42104968	BR	-1	m	9498	1315273180
26481292		-1	m	2342	1264818515
7155480	TR	-1	n	27504	1184951444
9267150	US	23	m	61187	1202034084
4949750	FI	20	m	54830	1162386695
8894954	BR	21	m	50744	1199808069
41351749	RU	21	m	9926	1312672423
5868537	RU	-1	m	46789	1173425323
5483413	DE	24	m	36330	1169394296
23287434		-1	n	657	1258582171
36578775		-1	n	12378	1295787418
7897826	BR	23	m	64864	1191192370
45895535		-1	n	1594	1322131353
40205293		-1	n	1461	1308585758
6564953	CZ	23	f	13416	1180002223
49354781		64	m	968	1335000662
4301156	FR	21	m	86711	1153682230
2477561	DK	22	m	69340	1117881747
47682299	NL	21	m	572	1327868343
47852888	US	-1	f	936	1328592639
47476336		-1	n	2196	1327000219
39578405		-1	n	15221	1306161102
32095889		22	f	7365	1281840747
45724144		-1	n	644	1321491941
12370082	DE	21	m	20649	1221250480
23826950		-1	n	4081	1259005252
2037575	DE	34	m	78017	1094916011
49731042		15	f	97124	1336697906
49314456		-1	n	943	1334826297
46595022	US	21	n	1978	1323829850
10054785		-1	n	22142	1207214179
5032318	PL	22	m	96127	1163528520
21183871		-1	n	1916	1252353909
48089778		-1	n	822	1329611904
38020358		-1	n	1438	1300368187
22666350	PL	23	f	26439	1258121828
3395700	US	30	m	55811	1141314014
35766959	BR	23	f	1771	1293471152
39378251	DE	-1	m	2057	1305364790
46893775		-1	n	893	1324797664
9073242	BR	24	m	45008	1201096170
24726243		-1	f	28940	1260739620
38207129	US	-1	m	349	1301009027
34192054		-1	n	1310	1288691355
48520853		-1	n	469	1331510017
46737961		-1	n	617	1324248197
3216163	US	-1	f	70608	1138081926
49819664		-1	n	1660	1337125929
9880923		-1	n	1038	1206000417
49794553		-1	n	475	1337009462
47618136		-1	n	877	1327604250
42165186	US	-1	f	5813	1315503414
14316245	PL	20	m	26519	1229445334
14869243	ES	18	m	31281	1231698463
32065484	BR	19	f	25297	1281745461
22069427	UK	-1	f	925	1255960714
7535911	SE	22	m	26685	1187927644
2064762	NO	23	m	68169	1097964456
13417997	GR	29	m	60992	1225452106
32032367	BE	-1	m	7365	1281644596
50074234	US	35	m	212	1338426193
36645667	UK	17	m	46127	1295985358
33416081	UK	19	m	79223	1286063618
17375567		-1	n	2367	1238258728
49279779		-1	n	1118	1334684946
2533688	DE	27	m	31010	1119989032
42976654		-1	n	7060	1318534853
48123527		-1	n	195	1329757035
49308868		-1	n	235	1334800079
47569974		-1	n	6953	1327386649
48420573		-1	n	2106	1331077529
45676906	RU	21	f	1461	1321307733
31127574	US	21	m	34927	1278822619
4825256	UK	25	m	81758	1160479126
32393657	DE	-1	m	1409	1282737690
42260509		-1	n	1587	1315825712
34674442	US	25	f	1296	1290121688
40203784		-1	n	1076	1308580816
48098706		-1	n	475	1329654646
33044751	DE	23	f	839	1284828302
15191566		-1	n	557	1232540650
48977651		-1	n	4589	1333460856
6382460	DE	41	n	32093	1178528299
24345279	BR	19	m	338	1259970681
48345399		-1	n	179	1330762630
42590622	RU	18	m	16154	1317044833
49677726		-1	n	192	1336442012
46059903		-1	n	856	1322715726
16268829		-1	n	1957	1235414120
35698424		-1	n	819	1293313370
37611022		-1	n	640	1299029795
39734952		-1	n	34290	1306793246
16545150	DE	-1	f	499	1236085622
28738672	US	36	f	34581	1270948548
21179133	DK	19	m	24165	1252341319
49593655		-1	n	66	1336055510
47650824		-1	n	11953	1327747979
6654458	SE	25	m	24465	1180644970
20796125		-1	n	41491	1250776155
34072659		-1	n	946	1288313827
30548251	CN	29	m	79681	1276947503
8484926	PL	21	f	51662	1196191734
3407479	PL	23	f	76934	1141566346
47574138		-1	n	1014	1327413682
7044173	US	27	m	15941	1183946398
48800009		-1	n	1151	1332699073
49439148		-1	n	1186	1335357933
49474319		-1	n	385	1335525527
33124597		-1	n	17739	1285088279
41462001	CA	20	f	9005	1313088960
1070291	SE	26	m	75414	1084900967
23103483	US	17	m	21449	1258509235
41143545		-1	n	718	1311976717
39316649		-1	n	1584	1305118811
2926866	NO	22	n	24356	1131817284
45443366		-1	n	1063	1320441371
34072339	US	17	m	9099	1288312759
6190999	PL	20	f	44544	1176735410
39639089		-1	n	1184	1306433260
49573705		-1	n	1967	1335959355
49377030		-1	n	1227	1335090533
48994953		-1	n	459	1333533280
49234543		-1	n	4711	1334505101
49037793		-1	n	3001	1333714711
12186296	DE	23	m	1438	1220475740
15502068	BR	21	m	10751	1233349985
47546003	US	17	m	52626	1327278320
48827673		-1	n	443	1332814647
48782315		-1	n	1842	1332622691
7495990	US	20	n	502886	1187835300
31023228		-1	n	1900	1278473814
39788101	AU	21	f	18330	1307018681
6953091		-1	n	9902	1183107978
5392738	GR	41	m	107630	1168372135
5328295	PL	23	m	131258	1167656309
17778514	DE	21	m	136241	1239529133
11999027	DE	13	m	1847	1219684650
48583561		-1	n	1739	1331773560
36365688	UK	-1	f	1391	1295102058
34023462		52	m	495	1288135602
8674455	US	-1	f	19890	1197866291
10764865	US	-1	f	44529	1212613303
39009752	BR	22	m	1287	1303932567
3841174	US	-1	m	1498	1148738821
26783472		-1	n	1014	1265570161
10508278	BR	28	m	46631	1210686339
10484853	UA	-1	n	53462	1210509588
45650364		-1	m	1694	1321214320
49669396		-1	n	1820	1336407103
9454875	US	-1	m	1384	1203193073
46061645		-1	n	1890	1322724292
48381186		-1	n	1828	1330899126
9849492	FR	29	m	7593	1205781071
35286832	BR	-1	f	9616	1292015007
17896034		28	f	6517	1239897167
48850963		-1	n	4874	1332920523
5821044	US	37	m	42956	1172956194
47511588		-1	n	653	1327153758
15040357		-1	n	1184	1232121632
18010343	DE	-1	m	44260	1240249388
3089554	PL	21	f	28826	1135513754
17303955	UK	-1	m	3227	1238065174
35761961		21	n	5424	1293460200
35548607	PL	-1	m	22893	1292881259
38410521		-1	n	4334	1301753648
6744295	AU	-1	m	208816	1181286096
12709679	DE	-1	m	36139	1222716063
3586326		-1	n	495	1144866660
23668320		-1	n	243	1258838958
41431833		-1	n	1259	1312978390
49894043		-1	n	285	1337508133
43002129		-1	n	249	1318631062
9764801	US	25	m	54100	1205204466
32328267	MX	-1	m	11233	1282527454
8523868		-1	n	1256	1196511634
24120911	CZ	19	m	75686	1259480012
30060276	US	19	f	29305	1275278129
12770115	FI	-1	m	27820	1222967984
47529734		-1	n	943	1327215859
49685669		-1	n	288	1336485993
15880852		-1	n	9533	1234368100
29502478	UK	26	m	1820	1273405104
41433647	LT	22	m	16505	1312986064
49555647		-1	n	237	1335877948
5830365	JP	25	m	81930	1173043450
6443227		-1	m	4373	1179007141
33738965	UK	23	n	1310	1287171211
38748330	DE	-1	m	333	1302989610
46764615		-1	n	526	1324335585
48539313		-1	n	780	1331587805
5835405	TR	33	m	136026	1173102374
45997217		-1	n	8989	1322492293
35507298	UA	-1	f	31457	1292754990
47228074		-1	n	485	1326046516
26971671	DE	23	f	2218	1266062723
24616915	JP	26	f	31924	1260553057
8054709	RU	22	m	61895	1192657990
47721063		-1	n	1203	1328039414
49067482		-1	n	1003	1333829570
14064743	CA	22	m	42146	1228267997
41885871	IT	17	f	1094	1314531118
46873253		-1	n	1464	1324728611
5362570	DE	23	m	49635	1168034240
49408176	BY	18	f	5013	1335214195
3133255	SE	23		32213	1136662119
24540577		-1	n	194	1260400375
11090176		-1	n	632	1215212379
40009780		-1	n	655	1307885897
8859640	DE	29	m	300109	1199546546
11301051	NL	-1	m	739	1216482450
2150720	NL	36	m	2929	1103064962
49227050		-1	n	1331	1334473866
48433126		-1	n	200	1331142823
19266097	ID	20	m	964	1244598768
20392718		-1	n	76402	1249085903
48878427		-1	n	819	1333041749
7659131	CZ	21	m	21428	1189017315
5170101	NO	21	m	1688	1165439992
23133439	US	19	m	23643	1258514286
49264675		-1	n	419	1334620772
31526641		36	m	9586	1280111587
49622689		-1	n	303	1336191188
33931921	MX	35	m	11835	1287840093
22819316	RS	-1	f	10010	1258472042
4805824	US	25	m	37135	1160179163
5346479		29	m	33109	1167856804
37701511		-1	n	1753	1299354657
49586128		-1	n	127	1336013775
41068071		-1	n	1485	1311730749
3961662	DE	26	m	51596	1149947156
49706578		-1	n	115	1336582948
2121794	SE	32	m	222602	1101853028
16591625	RO	26	f	16062	1236195288
49285115		-1	n	498	1334704814
11784727	RU	20	m	9788	1218650691
12487400	UA	18	m	45995	1221753249
49123652		-1	n	3224	1334060393
45887359	BR	22	m	3368	1322096555
45970779	PT	37	m	1726	1322397388
6895273	US	28	f	47909	1182543681
8405855	CZ	21	m	3392	1195487812
46266886		-1	n	779	1323292393
41422178	UK	53	m	1711	1312934597
48405427		-1	n	196	1331005841
15151352	UA	34	m	28728	1232403466
47753479		-1	n	966	1328187574
49587861		-1	n	1254	1336024407
7394768	FR	24	m	60694	1187207076
3844005		-1	n	1535	1148761332
16723888	NO	22	m	36071	1236536353
21349889	US	36	m	7142	1253036266
12345994	RU	19	m	23362	1221153664
46883712		-1	n	980	1324760895
13877702		-1	n	1714	1227460904
49515396		-1	n	128	1335699848
45345156		-1	n	987	1320036023
26228146	GT	-1	m	141	1264137228
7968991	TR	20	f	40605	1191871267
35429597	RU	20	m	2910	1292509334
6267204	US	-1	n	2778	1177493530
9468831	US	111	m	6775	1203274498
29149672		-1	n	876	1272228627
13364686	RS	27	f	3491	1225233126
49501882	UK	31	m	173	1335641713
8351083	IT	52	f	18057	1194996044
3446924	SE	25	m	64787	1142287515
46162571		-1	n	542	1323081504
49312853		-1	n	689	1334817765
8142836	US	23	f	62549	1193354602
49357976		-1	f	225	1335014737
49427489		-1	n	961	1335298564
7363388		-1	n	1840	1186926879
38145166	RU	24	m	13723	1300786386
16292086	UK	20	m	25468	1235472218
3696691		-1	m	91006	1146705178
10708595		-1	n	347	1212178931
18681753	DE	40	m	44245	1242489832
3839132	DE	33	m	22386	1148716087
5217835	FI	-1	m	56949	1166121730
19927255	UK	20	m	25824	1247232765
2409916	CZ	41	m	47744	1113389686
9843159	UK	51	m	3867	1205747945
25989662	RU	-1	m	6525	1263552381
5616910	PL	21	m	56167	1170881458
48489174		-1	n	471	1331393260
48911286	RU	24	m	1433	1333186054
41857250	DE	32	m	1988	1314448503
45347111		-1	n	857	1320047774
29462794	PL	23	m	23646	1273273457
6319035	RU	20	f	45683	1178015409
11691262	CA	25	m	87252	1218162527
29420549	PL	18	m	24642	1273125721
48698107	RU	19	m	1870	1332266870
30664865	CL	18	m	31851	1277317945
9256640	AT	27	f	8250	1201964980
48704256		-1	n	9600	1332288501
48314279		-1	n	694	1330617122
20213200	RO	21	f	11130	1248366026
47899311		-1	n	178	1328803931
7602665	PL	23	f	82114	1188505161
30986836		-1	f	6936	1278363680
47546372	BR	21	f	1978	1327279895
27564336	RU	-1	m	33264	1267623012
8818632	UK	-1	m	22260	1199233272
5130574	TR	28	n	26741	1164911476
49407385		-1	n	1429	1335211389
40146919		-1	n	917	1308362444
32568758		21	m	47038	1283275768
20973060	DE	41	m	440	1251489816
42454924	BR	28	m	5419	1316539171
26891570		-1	n	634	1265846509
38105025	DE	-1	f	9832	1300646554
48158980		-1	n	1723	1329918217
45393600	PL	15	f	10129	1320246441
49735379		-1	n	1470	1336723776
13201988	US	-1	m	30831	1224724087
48103526	SE	-1	m	1113	1329672036
31285709	RU	27	m	27320	1279342583
10341457	FI	24	m	1737	1209382353
49607972		-1	n	842	1336123003
7895167		-1	f	12344	1191174357
25387919		-1	n	631	1262113932
48166295	NL	34	m	1847	1329946627
13616436	NO	-1	n	24614	1226258379
4706068	SE	-1	m	20787	1158734762
32476234		-1	n	1937	1282995221
10237824	US	20	m	1799	1208534418
5070050		-1	n	1259	1164056034
18663109		-1	n	4809	1242417156
2687644	LT	26	m	119698	1125506927
48780814		-1	n	764	1332617479
7891836	PL	22	m	56476	1191150017
49683450	NO	-1	f	198	1336475505
49425274		-1	n	111	1335290236
47713993		-1	n	323	1328012691
6931291	SE	-1	m	9264	1182897397
9275653	RU	-1	f	95996	1202073581
7307405	SE	20	f	16235	1186416377
49346062		-1	n	3147	1334960297
25853580	PL	23	m	22694	1263203886
49148121		-1	n	3133	1334158450
41128441	US	-1	n	19812	1311926740
10660903	ES	27	m	15706	1211816747
47773476		-1	n	1551	1328277687
39937699	PL	-1	f	1470	1307606281
48108712		-1	n	1216	1329688026
49576785		31	m	249	1335973053
48033119		-1	n	488	1329370281
30969760		-1	n	20325	1278308263
34219272	US	22	m	1026	1288750541
25912707		23	f	53707	1263347451
49647754	PL	-1	m	2084	1336308944
5353536	UK	-1	m	37476	1167937286
37447876		-1	n	4580	1298498313
42799443	UK	31	m	1551	1317848386
46792287		-1	n	1501	1324427274
47137181		30	m	943	1325691274
45910942	RS	27	m	940	1322184400
23908125	US	30	m	73153	1259119092
47703063		-1	n	4219	1327958272
9663603	RU	103	n	49987	1204541011
20772539	CA	37	m	1806	1250681720
33922076		32	m	260	1287797686
3108408	US	-1	m	16750	1135961579
6628480		5	f	26898	1180528481
4732006	UK	46	m	31157	1159103000
2762867	VA	20	m	90361	1127643604
48755762		-1	n	82	1332514988
4108475		-1	n	1423	1151488675
2926292	DE	-1	m	223401	1131806881
47552576		-1	n	8956	1327313019
11140396	PL	-1	f	692	1215605173
31391615	BR	-1	f	18236	1279679328
24594509		31	m	41391	1260500467
8985317	BR	23	f	10409	1200451395
12832252	US	-1	m	1910	1223227314
49462315		-1	n	1714	1335463120
26214420		27	m	1909	1264104929
24969754		-1	n	1479	1261241109
41907420		-1	n	3729	1314592478
21910487	US	22	m	13926	1255322342
47850202	BR	19	f	347	1328580335
18535711		-1	n	1827	1241966651
6423603	CA	-1	m	600	1178850677
49591696		-1	n	1762	1336047211
37267270	NL	24	f	22695	1297951316
46340744		-1	n	837	1323376781
7377446	RS	25	f	11501	1187046371
30295531	RU	24	f	3235	1276083169
48474006	US	47	m	818	1331328549
12178680	UK	-1	m	571	1220453012
48504841		-1	n	353	1331450261
48527316		-1	n	327	1331539601
25120144		-1	n	351	1261541611
49426167		-1	n	618	1335293561
19122648	US	-1	m	1337	1244085061
10318870	AU	-1	m	68910	1209204077
27131646	US	6	m	15584	1266466026
49103744		-1	n	421	1333980700
49860355		31	m	1020	1337337136
33382226	PL	-1	m	41332	1285959592
38942886	PL	21	f	3416	1303680299
10663296	ZA	28	m	41223	1211828261
15064469	FI	20	m	16090	1232189278
34757653		-1	n	40283	1290373226
6769026	MY	24	f	45521	1181499339
5406677		29	f	41174	1168533041
46192926	US	35	m	3795	1323201280
10601245	DE	-1	m	21536	1211376744
7341328	NZ	32	m	20102	1186705538
4063309	US	21	m	42958	1150996337
26346605		-1	n	1377	1264447913
46300083		-1	n	927	1323312729
48229224		-1	n	2831	1330227423
9141637	PL	18	m	1759	1201346464
15401203	BR	24	f	24596	1233084318
18103425	RU	-1	m	40808	1240521093
48162202		-1	n	206	1329930958
49257397	DE	42	m	656	1334594895
21881397		-1	n	614	1255210449
34314710		-1	n	676	1289015691
48480684		-1	n	467	1331356231
43000921	PL	21	f	3606	1318627197
7620623		-1	m	7669	1188667715
19717467	HU	-1	m	1565	1246373566
48848897		23	m	720	1332908456
41361559		-1	n	2888	1312710201
3029994	NO	-1	f	29903	1134313844
46986078	ES	30	f	1172	1325100754
49560513		-1	n	955	1335896425
46652246		-1	n	776	1324001215
32833986	RU	24	m	115339	1284128569
20743237	BR	19	m	32896	1250551561
49626864		-1	n	1036	1336215095
36797741	US	27	m	1385	1296439969
49133822		-1	n	1521	1334095622
30647686		-1	n	1020	1277258451
48206781		-1	n	1688	1330133183
36020203		-1	n	840	1294101970
48113325		-1	n	918	1329706112
48777563		-1	n	1156	1332606830
46626556		-1	n	290	1323919294
48962169		-1	n	393	1333391646
17326584	BR	22	f	9126	1238113776
47596058		-1	n	1826	1327508896
